Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Frequency Score,Amount Normalized,Purchases Normalized,Value Score,Value Tier,Purchases Freq Normalized,Loyalty Score A,Loyalty Score B,Promo Dependency Score,Satisfaction Flag,Loyalty Tier
2901,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4.0,No,Standard,No,23,Cash,Fortnightly,4,0.5875,0.4489795918367347,0.5182397959183673,Mid Value,0.75,0.5994897959183674,0.5994897959183674,0,Satisfied,Mid Loyalty
2902,41,Female,Blouse,Clothing,43,Alabama,L,Olive,Winter,2.6,No,Free Shipping,No,46,Credit Card,Quarterly,2,0.2875,0.9183673469387755,0.6029336734693878,Mid Value,0.25,0.5841836734693877,0.5841836734693877,0,Unsatisfied,Mid Loyalty
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,No,Standard,No,19,PayPal,Fortnightly,4,0.15,0.3673469387755102,0.2586734693877551,Low Value,0.75,0.5586734693877551,0.5586734693877551,0,Satisfied,Mid Loyalty
2904,38,Female,Scarf,Accessories,39,Delaware,S,Teal,Spring,3.5,No,2-Day Shipping,No,24,Credit Card,Quarterly,2,0.2375,0.46938775510204084,0.3534438775510204,Mid Value,0.25,0.35969387755102045,0.35969387755102045,0,Unsatisfied,Mid Loyalty
2905,41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,43,Venmo,Monthly,3,0.2625,0.8571428571428571,0.5598214285714286,Mid Value,0.5,0.6785714285714286,0.6785714285714286,0,Satisfied,High Loyalty
2906,58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,No,Standard,No,14,Debit Card,Fortnightly,4,0.4125,0.2653061224489796,0.33890306122448977,Mid Value,0.75,0.5076530612244898,0.5076530612244898,0,Satisfied,Mid Loyalty
2907,58,Female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,No,Standard,No,7,Venmo,Annually,1,0.0875,0.12244897959183673,0.10497448979591836,Low Value,0.0,0.061224489795918366,0.061224489795918366,0,Satisfied,Low Loyalty
2908,19,Female,Sunglasses,Accessories,82,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,No,50,PayPal,Fortnightly,4,0.775,1.0,0.8875,High Value,0.75,0.875,0.875,0,Unsatisfied,High Loyalty
2909,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,15,Debit Card,Quarterly,2,0.8375,0.2857142857142857,0.5616071428571429,Mid Value,0.25,0.26785714285714285,0.26785714285714285,0,Unsatisfied,Low Loyalty
2910,27,Female,Backpack,Accessories,78,Louisiana,M,Indigo,Winter,3.0,No,Next Day Air,No,40,Credit Card,Quarterly,2,0.725,0.7959183673469388,0.7604591836734693,High Value,0.25,0.5229591836734694,0.5229591836734694,0,Unsatisfied,Mid Loyalty
2911,32,Female,Belt,Accessories,32,Mississippi,M,Blue,Summer,2.9,No,Store Pickup,No,41,Credit Card,Monthly,3,0.15,0.8163265306122449,0.48316326530612247,Mid Value,0.5,0.6581632653061225,0.6581632653061225,0,Unsatisfied,Mid Loyalty
2912,28,Female,Socks,Clothing,38,Ohio,XL,Orange,Fall,2.9,No,Next Day Air,No,34,Venmo,Quarterly,2,0.225,0.673469387755102,0.449234693877551,Mid Value,0.25,0.461734693877551,0.461734693877551,0,Unsatisfied,Mid Loyalty
2913,48,Female,Shoes,Footwear,37,Oregon,M,Yellow,Winter,4.0,No,Standard,No,27,Cash,Fortnightly,4,0.2125,0.5306122448979592,0.3715561224489796,Mid Value,0.75,0.6403061224489797,0.6403061224489797,0,Satisfied,Mid Loyalty
2914,43,Female,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,No,Express,No,12,Cash,Quarterly,2,0.7875,0.22448979591836735,0.5059948979591836,Mid Value,0.25,0.2372448979591837,0.2372448979591837,0,Unsatisfied,Low Loyalty
2915,45,Female,Sweater,Clothing,72,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,1,Debit Card,Fortnightly,4,0.65,0.0,0.325,Low Value,0.75,0.375,0.375,0,Unsatisfied,Mid Loyalty
2916,26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,No,Express,No,39,Debit Card,Fortnightly,4,0.125,0.7755102040816326,0.4502551020408163,Mid Value,0.75,0.7627551020408163,0.7627551020408163,0,Satisfied,High Loyalty
2917,62,Female,Shorts,Clothing,66,Oklahoma,M,Green,Winter,2.7,No,Express,No,13,Credit Card,Fortnightly,4,0.575,0.24489795918367346,0.40994897959183674,Mid Value,0.75,0.49744897959183676,0.49744897959183676,0,Unsatisfied,Mid Loyalty
2918,58,Female,Shirt,Clothing,45,Colorado,XL,White,Winter,2.9,No,Store Pickup,No,50,Venmo,Annually,1,0.3125,1.0,0.65625,Mid Value,0.0,0.5,0.5,0,Unsatisfied,Mid Loyalty
2919,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,No,Free Shipping,No,36,Cash,Weekly,5,0.6625,0.7142857142857143,0.6883928571428571,High Value,1.0,0.8571428571428572,0.8571428571428572,0,Satisfied,High Loyalty
2920,64,Female,Shoes,Footwear,67,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,31,Debit Card,Monthly,3,0.5875,0.6122448979591837,0.5998724489795919,Mid Value,0.5,0.5561224489795918,0.5561224489795918,0,Unsatisfied,Mid Loyalty
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,3,Debit Card,Fortnightly,4,0.65,0.04081632653061224,0.34540816326530616,Mid Value,0.75,0.39540816326530615,0.39540816326530615,0,Satisfied,Mid Loyalty
2922,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,No,Standard,No,11,Cash,Fortnightly,4,0.05,0.20408163265306123,0.1270408163265306,Low Value,0.75,0.4770408163265306,0.4770408163265306,0,Satisfied,Mid Loyalty
2923,45,Female,Sunglasses,Accessories,68,Kentucky,L,Beige,Winter,3.5,No,Express,No,16,PayPal,Quarterly,2,0.6,0.30612244897959184,0.4530612244897959,Mid Value,0.25,0.2780612244897959,0.2780612244897959,0,Unsatisfied,Low Loyalty
2924,28,Female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,12,Cash,Quarterly,2,0.625,0.22448979591836735,0.4247448979591837,Mid Value,0.25,0.2372448979591837,0.2372448979591837,0,Satisfied,Low Loyalty
2925,47,Female,Shirt,Clothing,64,Rhode Island,L,Indigo,Winter,3.7,No,Free Shipping,No,37,Debit Card,Quarterly,2,0.55,0.7346938775510204,0.6423469387755103,Mid Value,0.25,0.4923469387755102,0.4923469387755102,0,Unsatisfied,Mid Loyalty
2926,54,Female,Sweater,Clothing,91,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,43,Credit Card,Quarterly,2,0.8875,0.8571428571428571,0.8723214285714285,High Value,0.25,0.5535714285714286,0.5535714285714286,0,Unsatisfied,Mid Loyalty
2927,64,Female,Handbag,Accessories,82,Maryland,M,Gray,Winter,4.8,No,2-Day Shipping,No,9,Cash,Weekly,5,0.775,0.16326530612244897,0.4691326530612245,Mid Value,1.0,0.5816326530612245,0.5816326530612245,0,Satisfied,Mid Loyalty
2928,45,Female,Shirt,Clothing,24,Missouri,M,Black,Summer,2.7,No,Express,No,15,Venmo,Fortnightly,4,0.05,0.2857142857142857,0.16785714285714284,Low Value,0.75,0.5178571428571428,0.5178571428571428,0,Unsatisfied,Mid Loyalty
2929,40,Female,Jewelry,Accessories,80,Alabama,L,Yellow,Spring,3.6,No,Store Pickup,No,17,Credit Card,Weekly,5,0.75,0.32653061224489793,0.5382653061224489,Mid Value,1.0,0.6632653061224489,0.6632653061224489,0,Unsatisfied,Mid Loyalty
2930,31,Female,Socks,Clothing,53,Maine,XL,White,Winter,4.5,No,Next Day Air,No,42,Venmo,Fortnightly,4,0.4125,0.8367346938775511,0.6246173469387755,Mid Value,0.75,0.7933673469387755,0.7933673469387755,0,Satisfied,High Loyalty
2931,38,Female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,14,Venmo,Monthly,3,0.375,0.2653061224489796,0.32015306122448983,Low Value,0.5,0.38265306122448983,0.38265306122448983,0,Satisfied,Mid Loyalty
2932,36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,No,2-Day Shipping,No,49,Credit Card,Fortnightly,4,0.1375,0.9795918367346939,0.5585459183673469,Mid Value,0.75,0.8647959183673469,0.8647959183673469,0,Satisfied,High Loyalty
2933,65,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,No,Express,No,3,PayPal,Quarterly,2,0.85,0.04081632653061224,0.44540816326530613,Mid Value,0.25,0.14540816326530612,0.14540816326530612,0,Satisfied,Low Loyalty
2934,27,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Standard,No,28,Venmo,Monthly,3,0.4,0.5510204081632653,0.47551020408163264,Mid Value,0.5,0.5255102040816326,0.5255102040816326,0,Unsatisfied,Mid Loyalty
2935,38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,41,Bank Transfer,Quarterly,2,0.025,0.8163265306122449,0.42066326530612247,Mid Value,0.25,0.5331632653061225,0.5331632653061225,0,Satisfied,Mid Loyalty
2936,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,11,Venmo,Weekly,5,0.0875,0.20408163265306123,0.14579081632653063,Low Value,1.0,0.6020408163265306,0.6020408163265306,0,Satisfied,Mid Loyalty
2937,31,Female,Skirt,Clothing,34,Washington,M,White,Spring,3.6,No,Express,No,46,PayPal,Weekly,5,0.175,0.9183673469387755,0.5466836734693877,Mid Value,1.0,0.9591836734693877,0.9591836734693877,0,Unsatisfied,High Loyalty
2938,28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,15,Credit Card,Weekly,5,0.2375,0.2857142857142857,0.2616071428571428,Low Value,1.0,0.6428571428571428,0.6428571428571428,0,Satisfied,Mid Loyalty
2939,28,Female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3.0,No,Standard,No,15,Cash,Monthly,3,0.4125,0.2857142857142857,0.34910714285714284,Mid Value,0.5,0.39285714285714285,0.39285714285714285,0,Unsatisfied,Mid Loyalty
2940,32,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,No,Express,No,34,Venmo,Weekly,5,0.325,0.673469387755102,0.49923469387755104,Mid Value,1.0,0.8367346938775511,0.8367346938775511,0,Satisfied,High Loyalty
2941,61,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,13,Cash,Monthly,3,0.8125,0.24489795918367346,0.5286989795918368,Mid Value,0.5,0.37244897959183676,0.37244897959183676,0,Satisfied,Mid Loyalty
2942,38,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,No,Free Shipping,No,27,PayPal,Monthly,3,0.825,0.5306122448979592,0.6778061224489795,High Value,0.5,0.5153061224489797,0.5153061224489797,0,Unsatisfied,Mid Loyalty
2943,54,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,37,Bank Transfer,Weekly,5,0.5375,0.7346938775510204,0.6360969387755102,Mid Value,1.0,0.8673469387755102,0.8673469387755102,0,Unsatisfied,High Loyalty
2944,29,Female,Shirt,Clothing,44,Virginia,M,Orange,Spring,3.4,No,Standard,No,37,Credit Card,Monthly,3,0.3,0.7346938775510204,0.5173469387755102,Mid Value,0.5,0.6173469387755102,0.6173469387755102,0,Unsatisfied,Mid Loyalty
2945,50,Female,Sneakers,Footwear,95,New York,XL,Cyan,Summer,3.9,No,Free Shipping,No,4,Venmo,Quarterly,2,0.9375,0.061224489795918366,0.49936224489795916,Mid Value,0.25,0.1556122448979592,0.1556122448979592,0,Satisfied,Low Loyalty
2946,32,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,1,Credit Card,Quarterly,2,0.3625,0.0,0.18125,Low Value,0.25,0.125,0.125,0,Satisfied,Low Loyalty
2947,38,Female,Pants,Clothing,77,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,29,Bank Transfer,Quarterly,2,0.7125,0.5714285714285714,0.6419642857142858,Mid Value,0.25,0.4107142857142857,0.4107142857142857,0,Unsatisfied,Mid Loyalty
2948,52,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,Standard,No,50,Venmo,Annually,1,0.5375,1.0,0.76875,High Value,0.0,0.5,0.5,0,Satisfied,Mid Loyalty
2949,61,Female,Pants,Clothing,83,Vermont,M,Violet,Winter,3.1,No,Standard,No,38,Debit Card,Fortnightly,4,0.7875,0.7551020408163265,0.7713010204081632,High Value,0.75,0.7525510204081632,0.7525510204081632,0,Unsatisfied,High Loyalty
2950,25,Female,Jewelry,Accessories,93,Iowa,M,Peach,Spring,3.8,No,Store Pickup,No,15,PayPal,Annually,1,0.9125,0.2857142857142857,0.5991071428571428,Mid Value,0.0,0.14285714285714285,0.14285714285714285,0,Unsatisfied,Low Loyalty
2951,22,Female,Jeans,Clothing,91,Iowa,S,Maroon,Winter,4.1,No,2-Day Shipping,No,44,Debit Card,Quarterly,2,0.8875,0.8775510204081632,0.8825255102040817,High Value,0.25,0.5637755102040816,0.5637755102040816,0,Satisfied,Mid Loyalty
2952,47,Female,Scarf,Accessories,99,Arkansas,L,Maroon,Fall,4.6,No,Free Shipping,No,14,Cash,Weekly,5,0.9875,0.2653061224489796,0.6264030612244899,Mid Value,1.0,0.6326530612244898,0.6326530612244898,0,Satisfied,Mid Loyalty
2953,50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,No,Next Day Air,No,5,Debit Card,Monthly,3,0.05,0.08163265306122448,0.06581632653061224,Low Value,0.5,0.29081632653061223,0.29081632653061223,0,Satisfied,Low Loyalty
2954,45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,11,Credit Card,Annually,1,0.775,0.20408163265306123,0.4895408163265306,Mid Value,0.0,0.10204081632653061,0.10204081632653061,0,Satisfied,Low Loyalty
2955,33,Female,T-shirt,Clothing,28,South Dakota,M,Indigo,Winter,3.9,No,Express,No,15,Credit Card,Annually,1,0.1,0.2857142857142857,0.19285714285714284,Low Value,0.0,0.14285714285714285,0.14285714285714285,0,Satisfied,Low Loyalty
2956,42,Female,Boots,Footwear,67,Vermont,M,Silver,Winter,2.6,No,Free Shipping,No,46,Credit Card,Annually,1,0.5875,0.9183673469387755,0.7529336734693878,High Value,0.0,0.45918367346938777,0.45918367346938777,0,Unsatisfied,Mid Loyalty
2957,52,Female,Dress,Clothing,88,Montana,M,Olive,Fall,3.7,No,Standard,No,30,Venmo,Monthly,3,0.85,0.5918367346938775,0.7209183673469388,High Value,0.5,0.5459183673469388,0.5459183673469388,0,Unsatisfied,Mid Loyalty
2958,69,Female,Jewelry,Accessories,70,South Dakota,S,Gray,Fall,4.7,No,Standard,No,2,Cash,Annually,1,0.625,0.02040816326530612,0.3227040816326531,Low Value,0.0,0.01020408163265306,0.01020408163265306,0,Satisfied,Low Loyalty
2959,55,Female,Skirt,Clothing,100,Ohio,M,Black,Summer,4.5,No,Standard,No,28,PayPal,Monthly,3,1.0,0.5510204081632653,0.7755102040816326,High Value,0.5,0.5255102040816326,0.5255102040816326,0,Satisfied,Mid Loyalty
2960,38,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,No,Free Shipping,No,9,PayPal,Quarterly,2,0.1,0.16326530612244897,0.13163265306122449,Low Value,0.25,0.20663265306122447,0.20663265306122447,0,Satisfied,Low Loyalty
2961,57,Female,Coat,Outerwear,48,Indiana,S,Olive,Spring,3.6,No,Standard,No,47,Credit Card,Weekly,5,0.35,0.9387755102040817,0.6443877551020408,Mid Value,1.0,0.9693877551020409,0.9693877551020409,0,Unsatisfied,High Loyalty
2962,33,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,No,Free Shipping,No,21,Debit Card,Fortnightly,4,0.2875,0.40816326530612246,0.3478316326530612,Mid Value,0.75,0.5790816326530612,0.5790816326530612,0,Unsatisfied,Mid Loyalty
2963,57,Female,Pants,Clothing,40,California,L,Pink,Fall,4.0,No,Express,No,42,Credit Card,Quarterly,2,0.25,0.8367346938775511,0.5433673469387755,Mid Value,0.25,0.5433673469387755,0.5433673469387755,0,Satisfied,Mid Loyalty
2964,52,Female,Boots,Footwear,97,Maine,M,Brown,Spring,3.6,No,Free Shipping,No,28,Credit Card,Weekly,5,0.9625,0.5510204081632653,0.7567602040816326,High Value,1.0,0.7755102040816326,0.7755102040816326,0,Unsatisfied,High Loyalty
2965,44,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,No,2-Day Shipping,No,13,Venmo,Fortnightly,4,0.0625,0.24489795918367346,0.15369897959183673,Low Value,0.75,0.49744897959183676,0.49744897959183676,0,Unsatisfied,Mid Loyalty
2966,48,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,No,Standard,No,25,PayPal,Fortnightly,4,0.3125,0.4897959183673469,0.40114795918367346,Mid Value,0.75,0.6198979591836735,0.6198979591836735,0,Satisfied,Mid Loyalty
2967,52,Female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,No,Store Pickup,No,38,Debit Card,Quarterly,2,0.3625,0.7551020408163265,0.5588010204081633,Mid Value,0.25,0.5025510204081632,0.5025510204081632,0,Unsatisfied,Mid Loyalty
2968,34,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,No,Free Shipping,No,40,Venmo,Annually,1,0.2,0.7959183673469388,0.49795918367346936,Mid Value,0.0,0.3979591836734694,0.3979591836734694,0,Unsatisfied,Mid Loyalty
2969,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,No,Express,No,25,Cash,Quarterly,2,0.35,0.4897959183673469,0.41989795918367345,Mid Value,0.25,0.36989795918367346,0.36989795918367346,0,Satisfied,Mid Loyalty
2970,36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,20,Cash,Quarterly,2,0.525,0.3877551020408163,0.45637755102040817,Mid Value,0.25,0.31887755102040816,0.31887755102040816,0,Satisfied,Low Loyalty
2971,24,Female,Jewelry,Accessories,74,Kansas,M,White,Winter,3.4,No,Free Shipping,No,44,Credit Card,Fortnightly,4,0.675,0.8775510204081632,0.7762755102040817,High Value,0.75,0.8137755102040816,0.8137755102040816,0,Unsatisfied,High Loyalty
2972,30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,9,PayPal,Quarterly,2,1.0,0.16326530612244897,0.5816326530612245,Mid Value,0.25,0.20663265306122447,0.20663265306122447,0,Satisfied,Low Loyalty
2973,31,Female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,11,Venmo,Quarterly,2,0.2375,0.20408163265306123,0.2207908163265306,Low Value,0.25,0.22704081632653061,0.22704081632653061,0,Satisfied,Low Loyalty
2974,25,Female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,No,Store Pickup,No,3,Bank Transfer,Fortnightly,4,0.5625,0.04081632653061224,0.30165816326530615,Low Value,0.75,0.39540816326530615,0.39540816326530615,0,Unsatisfied,Mid Loyalty
2975,57,Female,Sneakers,Footwear,99,Tennessee,XL,Peach,Summer,4.1,No,Store Pickup,No,34,Credit Card,Weekly,5,0.9875,0.673469387755102,0.830484693877551,High Value,1.0,0.8367346938775511,0.8367346938775511,0,Satisfied,High Loyalty
2976,61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,No,2-Day Shipping,No,48,Cash,Quarterly,2,0.6,0.9591836734693877,0.7795918367346939,High Value,0.25,0.6045918367346939,0.6045918367346939,0,Satisfied,Mid Loyalty
2977,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Express,No,28,Cash,Fortnightly,4,0.9625,0.5510204081632653,0.7567602040816326,High Value,0.75,0.6505102040816326,0.6505102040816326,0,Unsatisfied,Mid Loyalty
2978,38,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,No,Standard,No,20,Venmo,Annually,1,0.3375,0.3877551020408163,0.36262755102040817,Mid Value,0.0,0.19387755102040816,0.19387755102040816,0,Unsatisfied,Low Loyalty
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,49,Bank Transfer,Fortnightly,4,0.45,0.9795918367346939,0.7147959183673469,High Value,0.75,0.8647959183673469,0.8647959183673469,0,Satisfied,High Loyalty
2980,31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,14,PayPal,Weekly,5,0.8875,0.2653061224489796,0.5764030612244898,Mid Value,1.0,0.6326530612244898,0.6326530612244898,0,Unsatisfied,Mid Loyalty
2981,70,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,No,2-Day Shipping,No,9,Bank Transfer,Monthly,3,0.9125,0.16326530612244897,0.5378826530612245,Mid Value,0.5,0.33163265306122447,0.33163265306122447,0,Satisfied,Low Loyalty
2982,21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,No,Standard,No,37,Venmo,Annually,1,0.2,0.7346938775510204,0.46734693877551026,Mid Value,0.0,0.3673469387755102,0.3673469387755102,0,Satisfied,Mid Loyalty
2983,33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,4,Credit Card,Weekly,5,0.3125,0.061224489795918366,0.1868622448979592,Low Value,1.0,0.5306122448979592,0.5306122448979592,0,Unsatisfied,Mid Loyalty
2984,60,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,2-Day Shipping,No,1,Credit Card,Quarterly,2,0.3,0.0,0.15,Low Value,0.25,0.125,0.125,0,Unsatisfied,Low Loyalty
2985,45,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,2-Day Shipping,No,36,Debit Card,Fortnightly,4,0.15,0.7142857142857143,0.43214285714285716,Mid Value,0.75,0.7321428571428572,0.7321428571428572,0,Satisfied,High Loyalty
2986,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3.0,No,Express,No,21,Cash,Fortnightly,4,0.2,0.40816326530612246,0.3040816326530612,Low Value,0.75,0.5790816326530612,0.5790816326530612,0,Unsatisfied,Mid Loyalty
2987,62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,16,Credit Card,Monthly,3,0.8125,0.30612244897959184,0.559311224489796,Mid Value,0.5,0.4030612244897959,0.4030612244897959,0,Unsatisfied,Mid Loyalty
2988,63,Female,Skirt,Clothing,36,Louisiana,L,Black,Winter,2.5,No,Store Pickup,No,42,Cash,Monthly,3,0.2,0.8367346938775511,0.5183673469387755,Mid Value,0.5,0.6683673469387755,0.6683673469387755,0,Unsatisfied,High Loyalty
2989,69,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5.0,No,2-Day Shipping,No,31,Debit Card,Monthly,3,0.4375,0.6122448979591837,0.5248724489795918,Mid Value,0.5,0.5561224489795918,0.5561224489795918,0,Satisfied,Mid Loyalty
2990,46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,6,Credit Card,Weekly,5,0.0,0.10204081632653061,0.05102040816326531,Low Value,1.0,0.5510204081632653,0.5510204081632653,0,Satisfied,Mid Loyalty
2991,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,24,Venmo,Monthly,3,0.8875,0.46938775510204084,0.6784438775510204,High Value,0.5,0.48469387755102045,0.48469387755102045,0,Satisfied,Mid Loyalty
2992,66,Female,Dress,Clothing,71,Utah,L,Green,Summer,3.9,No,Standard,No,7,PayPal,Fortnightly,4,0.6375,0.12244897959183673,0.37997448979591836,Mid Value,0.75,0.4362244897959184,0.4362244897959184,0,Satisfied,Mid Loyalty
2993,41,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Store Pickup,No,25,Venmo,Weekly,5,0.55,0.4897959183673469,0.5198979591836734,Mid Value,1.0,0.7448979591836735,0.7448979591836735,0,Satisfied,High Loyalty
2994,32,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,18,Cash,Fortnightly,4,0.0125,0.3469387755102041,0.17971938775510204,Low Value,0.75,0.548469387755102,0.548469387755102,0,Satisfied,Mid Loyalty
2995,69,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,No,Store Pickup,No,14,Bank Transfer,Quarterly,2,1.0,0.2653061224489796,0.6326530612244898,Mid Value,0.25,0.25765306122448983,0.25765306122448983,0,Unsatisfied,Low Loyalty
